LS; nlkp_i_14; 16852.2; 1.25575e+06; 2303; 117.509; 
LS; nlkp_i_14; 16879.2; 1.25575e+06; 1763; 90.028; 
LS; nlkp_i_14; 16876.8; 1.25574e+06; 2056; 105.753; 
LS; nlkp_i_14; 16880.9; 1.25574e+06; 2391; 119.961; 
LS; nlkp_i_14; 16886.5; 1.25575e+06; 1736; 82.129; 
LS; nlkp_i_14; 16884.9; 1.25575e+06; 1461; 68.367; 
LS; nlkp_i_14; 16872; 1.25575e+06; 2524; 118.432; 
LS; nlkp_i_14; 16912.3; 1.25574e+06; 1868; 87.529; 
LS; nlkp_i_14; 16889.8; 1.25573e+06; 2228; 105.123; 
LS; nlkp_i_14; 16886.5; 1.25575e+06; 2329; 109.449; 
Best; nlkp_i_14; 16912.3; 1.25574e+06; 1868; 87.529; 

