NOT LS; nlkp_i_7; 31983.1; 13613.8; 380; 120.235; 
NOT LS; nlkp_i_7; 31927.3; 13613.2; 379; 120.125; 
NOT LS; nlkp_i_7; 31940; 13614.7; 379; 120.118; 
NOT LS; nlkp_i_7; 31943.6; 13614.6; 379; 120.045; 
NOT LS; nlkp_i_7; 31917.8; 13614.5; 380; 120.235; 
NOT LS; nlkp_i_7; 31984.3; 13614.7; 378; 120.155; 
NOT LS; nlkp_i_7; 31939.2; 13615; 373; 117.533; 
NOT LS; nlkp_i_7; 31927.3; 13614.8; 379; 120.113; 
NOT LS; nlkp_i_7; 31932.7; 13614.9; 380; 120.152; 
NOT LS; nlkp_i_7; 31964.2; 13614.3; 378; 119.646; 
Best; nlkp_i_7; 31984.3; 13614.7; 378; 120.155; 

