NOT LS; nlkp_i_12; 32451.3; 13981.9; 361; 113.879; 
NOT LS; nlkp_i_12; 32324.6; 13981.5; 379; 120.209; 
NOT LS; nlkp_i_12; 32346.3; 13978.6; 378; 119.728; 
NOT LS; nlkp_i_12; 32430.4; 13981.6; 379; 118.734; 
NOT LS; nlkp_i_12; 32401.5; 13981.9; 377; 119.72; 
NOT LS; nlkp_i_12; 32349; 13981.2; 382; 120.223; 
NOT LS; nlkp_i_12; 32426; 13981.2; 379; 120.169; 
NOT LS; nlkp_i_12; 32374; 13980.8; 383; 120.273; 
NOT LS; nlkp_i_12; 32358; 13982; 377; 119.441; 
NOT LS; nlkp_i_12; 32407.6; 13980.9; 380; 120.167; 
Best; nlkp_i_12; 32451.3; 13981.9; 361; 113.879; 

