LS; nlkp_i_2; 17811.3; 6900.99; 540; 94.665; 
LS; nlkp_i_2; 17814.8; 6900.99; 592; 102.791; 
LS; nlkp_i_2; 17788.3; 6900.98; 683; 119.364; 
LS; nlkp_i_2; 17787.9; 6900.98; 604; 105.105; 
LS; nlkp_i_2; 17801.8; 6900.99; 563; 98.401; 
LS; nlkp_i_2; 17778.2; 6900.05; 586; 103.05; 
LS; nlkp_i_2; 17769; 6900.97; 632; 110.052; 
LS; nlkp_i_2; 17832.9; 6900.79; 687; 120.02; 
LS; nlkp_i_2; 17770.9; 6900.98; 696; 119.51; 
LS; nlkp_i_2; 17808.1; 6901; 628; 109.733; 
Best; nlkp_i_2; 17832.9; 6900.79; 687; 120.02; 

