LS; nlkp_i_15; 16650.3; 6875; 659; 111.104; 
LS; nlkp_i_15; 16677.2; 6874.75; 354; 59.42; 
LS; nlkp_i_15; 16700.5; 6874.99; 723; 120.122; 
LS; nlkp_i_15; 16694.2; 6874.98; 646; 108.399; 
LS; nlkp_i_15; 16706.5; 6874.97; 711; 119.488; 
LS; nlkp_i_15; 16684.7; 6874.98; 714; 118.844; 
LS; nlkp_i_15; 16657.1; 6874.95; 717; 119.154; 
LS; nlkp_i_15; 16688.5; 6874.97; 719; 120.032; 
LS; nlkp_i_15; 16681.9; 6874.99; 656; 110.086; 
LS; nlkp_i_15; 16672.6; 6874.99; 713; 118.848; 
Best; nlkp_i_15; 16706.5; 6874.97; 711; 119.488; 

