LS; nlkp_i_9; 1411.61; 636.966; 44; 2.191; 
LS; nlkp_i_9; 1411.67; 636.972; 300; 14.69; 
LS; nlkp_i_9; 1412.08; 636.977; 1562; 75.955; 
LS; nlkp_i_9; 1411.71; 636.99; 2246; 109.687; 
LS; nlkp_i_9; 1411.87; 636.976; 1792; 87.088; 
LS; nlkp_i_9; 1410.93; 636.941; 2436; 118.6; 
LS; nlkp_i_9; 1411.95; 636.994; 2071; 100.696; 
LS; nlkp_i_9; 1412.07; 636.979; 48; 2.395; 
LS; nlkp_i_9; 1411.67; 636.93; 1982; 96.787; 
LS; nlkp_i_9; 1412.2; 636.992; 2062; 102.98; 
Best; nlkp_i_9; 1412.2; 636.992; 2062; 102.98; 

