LS; nlkp_i_11; 81594.9; 6.3064e+06; 334; 115.374; 
LS; nlkp_i_11; 82070.1; 6.30622e+06; 348; 120.278; 
LS; nlkp_i_11; 81825.1; 6.30638e+06; 346; 120.055; 
LS; nlkp_i_11; 82024; 6.30639e+06; 339; 117.082; 
LS; nlkp_i_11; 82027.5; 6.3064e+06; 346; 119.544; 
LS; nlkp_i_11; 81743.4; 6.3064e+06; 337; 117.325; 
LS; nlkp_i_11; 82163.1; 6.3064e+06; 345; 119.508; 
LS; nlkp_i_11; 81932.8; 6.3064e+06; 334; 115.986; 
LS; nlkp_i_11; 81797.6; 6.3064e+06; 338; 117.023; 
LS; nlkp_i_11; 81770.5; 6.3064e+06; 339; 117.203; 
Best; nlkp_i_11; 82163.1; 6.3064e+06; 345; 119.508; 

