LS; nlkp_i_13; 83744.7; 6.3033e+06; 332; 114.801; 
LS; nlkp_i_13; 84052.1; 6.3033e+06; 338; 116.399; 
LS; nlkp_i_13; 84055.1; 6.3033e+06; 347; 119.722; 
LS; nlkp_i_13; 83902.4; 6.3033e+06; 341; 117.62; 
LS; nlkp_i_13; 84150.9; 6.3033e+06; 346; 119.782; 
LS; nlkp_i_13; 83963.5; 6.30324e+06; 348; 120.245; 
LS; nlkp_i_13; 83817.3; 6.3033e+06; 338; 116.386; 
LS; nlkp_i_13; 84076.9; 6.3033e+06; 345; 119.38; 
LS; nlkp_i_13; 83996.6; 6.3033e+06; 340; 117.493; 
LS; nlkp_i_13; 83703.6; 6.3033e+06; 341; 118.221; 
Best; nlkp_i_13; 84150.9; 6.3033e+06; 346; 119.782; 

