LS; nlkp_i_3; 16197.4; 1.2512e+06; 1030; 55.334; 
LS; nlkp_i_3; 16251.5; 1.2512e+06; 2087; 108.884; 
LS; nlkp_i_3; 16264.1; 1.2512e+06; 2230; 116.648; 
LS; nlkp_i_3; 16220.3; 1.25119e+06; 2277; 120.028; 
LS; nlkp_i_3; 16258.6; 1.2512e+06; 2284; 119.947; 
LS; nlkp_i_3; 16228.9; 1.2512e+06; 1204; 62.377; 
LS; nlkp_i_3; 16245.7; 1.25119e+06; 2205; 112.917; 
LS; nlkp_i_3; 16253.1; 1.2512e+06; 2214; 114.33; 
LS; nlkp_i_3; 16250.3; 1.2512e+06; 2242; 114.277; 
LS; nlkp_i_3; 16244.7; 1.25119e+06; 2293; 117.479; 
Best; nlkp_i_3; 16264.1; 1.2512e+06; 2230; 116.648; 

