LS; nlkp_i_10; 598.938; 304.966; 19; 0.882; 
LS; nlkp_i_10; 598.921; 304.879; 13; 0.596; 
LS; nlkp_i_10; 598.954; 304.999; 1435; 60.865; 
LS; nlkp_i_10; 598.891; 304.955; 22; 0.966; 
LS; nlkp_i_10; 598.795; 304.924; 688; 29.075; 
LS; nlkp_i_10; 598.922; 304.928; 2383; 101.084; 
LS; nlkp_i_10; 598.899; 304.994; 22; 0.966; 
LS; nlkp_i_10; 598.908; 304.96; 1194; 50.806; 
LS; nlkp_i_10; 598.947; 304.894; 731; 31.155; 
LS; nlkp_i_10; 598.924; 304.967; 599; 25.363; 
Best; nlkp_i_10; 598.954; 304.999; 1435; 60.865; 

