LS; nlkp_i_1; 3603.22; 1412.98; 1770; 109.73; 
LS; nlkp_i_1; 3597.95; 1412.99; 1708; 104.783; 
LS; nlkp_i_1; 3593.5; 1412.97; 1622; 99.292; 
LS; nlkp_i_1; 3598.41; 1412.98; 1581; 97.687; 
LS; nlkp_i_1; 3597.51; 1412.98; 1563; 96.355; 
LS; nlkp_i_1; 3597.73; 1412.98; 1907; 118.177; 
LS; nlkp_i_1; 3598.11; 1413; 1528; 94.744; 
LS; nlkp_i_1; 3597.87; 1412.95; 1158; 71.744; 
LS; nlkp_i_1; 3598.08; 1412.94; 1269; 77.946; 
LS; nlkp_i_1; 3597.83; 1412.99; 626; 38.715; 
Best; nlkp_i_1; 3603.22; 1412.98; 1770; 109.73; 

