LS; nlkp_i_13; 3599.79; 1400.98; 1835; 112.742; 
LS; nlkp_i_13; 3597.99; 1400.96; 1739; 107.047; 
LS; nlkp_i_13; 3599.19; 1400.98; 578; 35.874; 
LS; nlkp_i_13; 3600.02; 1400.99; 1879; 115.744; 
LS; nlkp_i_13; 3596.12; 1400.99; 1778; 109.456; 
LS; nlkp_i_13; 3599.32; 1400.98; 1938; 119.9; 
LS; nlkp_i_13; 3599.51; 1400.98; 1679; 104.067; 
LS; nlkp_i_13; 3598.81; 1400.96; 1514; 93.345; 
LS; nlkp_i_13; 3592.86; 1400.99; 1355; 83.309; 
LS; nlkp_i_13; 3599.94; 1400.99; 550; 34.016; 
Best; nlkp_i_13; 3600.02; 1400.99; 1879; 115.744; 

