LS; nlkp_i_15; 3402.25; 239000; 8750; 104.366; 
LS; nlkp_i_15; 3407.87; 239000; 7932; 94.227; 
LS; nlkp_i_15; 3405.83; 238995; 9550; 114.357; 
LS; nlkp_i_15; 3405.01; 238997; 8213; 97.696; 
LS; nlkp_i_15; 3402.43; 238953; 8378; 99.989; 
LS; nlkp_i_15; 3401.99; 238993; 10017; 119.851; 
LS; nlkp_i_15; 3404.06; 239000; 9009; 108.479; 
LS; nlkp_i_15; 3401.42; 239000; 6496; 77.611; 
LS; nlkp_i_15; 3404.34; 238984; 9822; 117.719; 
LS; nlkp_i_15; 3401.5; 238998; 9356; 113.846; 
Best; nlkp_i_15; 3407.87; 239000; 7932; 94.227; 

