LS; nlkp_i_4; 3184.7; 253100; 9186; 111.514; 
LS; nlkp_i_4; 3184.86; 253100; 4731; 57.503; 
LS; nlkp_i_4; 3184.45; 253099; 9772; 118.447; 
LS; nlkp_i_4; 3186.05; 253097; 4998; 60.798; 
LS; nlkp_i_4; 3185.13; 253095; 9683; 119.194; 
LS; nlkp_i_4; 3184.58; 253099; 8295; 100.692; 
LS; nlkp_i_4; 3184.36; 253100; 6175; 74.859; 
LS; nlkp_i_4; 3184.89; 253099; 8076; 100.862; 
LS; nlkp_i_4; 3182.66; 253100; 9444; 116.433; 
LS; nlkp_i_4; 3184.4; 253100; 9597; 117.99; 
Best; nlkp_i_4; 3186.05; 253097; 4998; 60.798; 

