LS; nlkp_i_9; 3578.07; 258738; 6526; 78.034; 
LS; nlkp_i_9; 3574.08; 258750; 7521; 89.518; 
LS; nlkp_i_9; 3578.98; 258750; 7080; 85.211; 
LS; nlkp_i_9; 3576.79; 258748; 9218; 109.643; 
LS; nlkp_i_9; 3579.72; 258747; 9266; 113.296; 
LS; nlkp_i_9; 3580.15; 258748; 5249; 62.928; 
LS; nlkp_i_9; 3577.76; 258748; 8394; 100.638; 
LS; nlkp_i_9; 3577.56; 258747; 7991; 95.516; 
LS; nlkp_i_9; 3580.4; 258749; 10038; 119.933; 
LS; nlkp_i_9; 3576.72; 258749; 10089; 119.776; 
Best; nlkp_i_9; 3580.4; 258749; 10038; 119.933; 

