LS; nlkp_i_4; 82168; 34676.4; 128; 120.398; 
LS; nlkp_i_4; 82271.5; 34675.5; 128; 120.842; 
LS; nlkp_i_4; 82433.5; 34675.7; 128; 120.516; 
LS; nlkp_i_4; 82465; 34676.4; 128; 120.732; 
LS; nlkp_i_4; 82430.4; 34673.5; 128; 120.435; 
LS; nlkp_i_4; 82535.6; 34676.9; 128; 120.622; 
LS; nlkp_i_4; 82060.3; 34672.9; 128; 120.376; 
LS; nlkp_i_4; 82447.4; 34677; 128; 120.507; 
LS; nlkp_i_4; 82298.5; 34677; 128; 120.234; 
LS; nlkp_i_4; 82494.8; 34676.1; 128; 120.674; 
Best; nlkp_i_4; 82535.6; 34676.9; 128; 120.622; 

