LS; nlkp_i_14; 78300.8; 34858.7; 128; 120.128; 
LS; nlkp_i_14; 78257.7; 34858.8; 128; 120.354; 
LS; nlkp_i_14; 78622.7; 34858.8; 128; 120.37; 
LS; nlkp_i_14; 78091.4; 34857.7; 129; 120.898; 
LS; nlkp_i_14; 78420.4; 34858.4; 129; 120.475; 
LS; nlkp_i_14; 78462; 34859; 128; 119.759; 
LS; nlkp_i_14; 78529.4; 34853.2; 129; 120.889; 
LS; nlkp_i_14; 78597; 34858.8; 128; 120.445; 
LS; nlkp_i_14; 78437.1; 34858.9; 129; 120.767; 
LS; nlkp_i_14; 78294.1; 34858.4; 128; 120.187; 
Best; nlkp_i_14; 78622.7; 34858.8; 128; 120.37; 

