LS; nlkp_i_8; 77942.5; 35102; 128; 120.59; 
LS; nlkp_i_8; 77976.7; 35101.6; 127; 120.006; 
LS; nlkp_i_8; 77804.5; 35101.7; 128; 120.435; 
LS; nlkp_i_8; 78066.1; 35100.5; 128; 120.896; 
LS; nlkp_i_8; 77762.5; 35093.3; 128; 120.4; 
LS; nlkp_i_8; 77732.6; 35081.4; 128; 120.413; 
LS; nlkp_i_8; 78044.5; 35100.6; 127; 120.256; 
LS; nlkp_i_8; 77528.4; 35091.8; 128; 120.506; 
LS; nlkp_i_8; 77840.5; 35101.6; 128; 120.183; 
LS; nlkp_i_8; 77834.3; 35082.5; 128; 120.25; 
Best; nlkp_i_8; 78066.1; 35100.5; 128; 120.896; 

