NOT LS; nlkp_i_11; 16410.1; 6872.93; 699; 118.599; 
NOT LS; nlkp_i_11; 16415.6; 6872.99; 707; 119.321; 
NOT LS; nlkp_i_11; 16410.6; 6872.99; 711; 119.783; 
NOT LS; nlkp_i_11; 16423.5; 6872.98; 691; 116.547; 
NOT LS; nlkp_i_11; 16424.6; 6872.99; 696; 118.039; 
NOT LS; nlkp_i_11; 16419.7; 6872.96; 710; 119.122; 
NOT LS; nlkp_i_11; 16438.3; 6872.97; 700; 117.48; 
NOT LS; nlkp_i_11; 16399.6; 6872.97; 612; 102.642; 
NOT LS; nlkp_i_11; 16415.1; 6872.99; 680; 114.775; 
NOT LS; nlkp_i_11; 16430.4; 6872.95; 699; 117.559; 
Best; nlkp_i_11; 16438.3; 6872.97; 700; 117.48; 

