NOT LS; nlkp_i_9; 2923.16; 1347.98; 1907; 116.88; 
NOT LS; nlkp_i_9; 2923.01; 1347.98; 1906; 116.31; 
NOT LS; nlkp_i_9; 2924.44; 1347.99; 1389; 84.918; 
NOT LS; nlkp_i_9; 2921.16; 1347.98; 1776; 107.856; 
NOT LS; nlkp_i_9; 2920.47; 1347.98; 1830; 111.178; 
NOT LS; nlkp_i_9; 2920.88; 1347.97; 1470; 89.291; 
NOT LS; nlkp_i_9; 2921.16; 1347.98; 1036; 63.343; 
NOT LS; nlkp_i_9; 2924.98; 1347.98; 1605; 98.022; 
NOT LS; nlkp_i_9; 2924.96; 1347.95; 1646; 100.147; 
NOT LS; nlkp_i_9; 2923.51; 1347.98; 1171; 71.416; 
Best; nlkp_i_9; 2924.98; 1347.98; 1605; 98.022; 

