LS; nlkp_i_3; 1793.13; 722.991; 2449; 119.001; 
LS; nlkp_i_3; 1793.52; 723; 2046; 100.08; 
LS; nlkp_i_3; 1793.25; 722.965; 46; 2.306; 
LS; nlkp_i_3; 1793.38; 722.966; 1868; 91.422; 
LS; nlkp_i_3; 1793.14; 722.976; 153; 7.559; 
LS; nlkp_i_3; 1793.06; 722.958; 2138; 103.962; 
LS; nlkp_i_3; 1793.38; 722.956; 1211; 59.619; 
LS; nlkp_i_3; 1793.52; 722.999; 1675; 81.295; 
LS; nlkp_i_3; 1793.56; 722.999; 41; 2.052; 
LS; nlkp_i_3; 1793.02; 722.984; 851; 41.581; 
Best; nlkp_i_3; 1793.56; 722.999; 41; 2.052; 

