LS; nlkp_i_19; 1550.02; 664.973; 1589; 79.701; 
LS; nlkp_i_19; 1549.98; 664.986; 39; 2.037; 
LS; nlkp_i_19; 1549.91; 664.945; 1085; 54.106; 
LS; nlkp_i_19; 1549.68; 664.971; 1507; 75.315; 
LS; nlkp_i_19; 1549.83; 664.97; 41; 2.075; 
LS; nlkp_i_19; 1549.7; 664.975; 2202; 109.807; 
LS; nlkp_i_19; 1549.67; 664.997; 380; 18.823; 
LS; nlkp_i_19; 1549.44; 664.962; 2083; 103.819; 
LS; nlkp_i_19; 1549.67; 664.992; 1030; 51.417; 
LS; nlkp_i_19; 1545.16; 664.954; 2078; 104.029; 
Best; nlkp_i_19; 1550.02; 664.973; 1589; 79.701; 

