LS; nlkp_i_18; 6458.51; 2823.98; 1246; 108.411; 
LS; nlkp_i_18; 6465.01; 2823.99; 1115; 96.815; 
LS; nlkp_i_18; 6462.88; 2823.99; 1222; 105.597; 
LS; nlkp_i_18; 6458.43; 2823.99; 1261; 108.916; 
LS; nlkp_i_18; 6461.58; 2823.96; 1262; 109.009; 
LS; nlkp_i_18; 6459.64; 2824; 1128; 97.862; 
LS; nlkp_i_18; 6434.77; 2824; 1193; 103.701; 
LS; nlkp_i_18; 6464.41; 2823.99; 904; 77.765; 
LS; nlkp_i_18; 6475.52; 2823.98; 1014; 88.736; 
LS; nlkp_i_18; 6455.1; 2824; 987; 85.676; 
Best; nlkp_i_18; 6475.52; 2823.98; 1014; 88.736; 

