LS; nlkp_i_5; 6380.2; 485633; 5884; 117.389; 
LS; nlkp_i_5; 6379.21; 485650; 3320; 66.526; 
LS; nlkp_i_5; 6370.24; 485650; 5784; 115.966; 
LS; nlkp_i_5; 6378.31; 485650; 4134; 83.02; 
LS; nlkp_i_5; 6373.83; 485641; 4065; 81.239; 
LS; nlkp_i_5; 6378.94; 485649; 4694; 93.352; 
LS; nlkp_i_5; 6375.3; 485639; 5674; 113.713; 
LS; nlkp_i_5; 6376.15; 485650; 5372; 106.759; 
LS; nlkp_i_5; 6378.28; 485643; 5562; 111.339; 
LS; nlkp_i_5; 6382.24; 485646; 5585; 112.668; 
Best; nlkp_i_5; 6382.24; 485646; 5585; 112.668; 

