NOT LS; nlkp_i_9; 6883.56; 2659.97; 1397; 118.228; 
NOT LS; nlkp_i_9; 6888.44; 2659.96; 1326; 112.688; 
NOT LS; nlkp_i_9; 6891.92; 2660; 1395; 117.613; 
NOT LS; nlkp_i_9; 6891.07; 2660; 1210; 103.504; 
NOT LS; nlkp_i_9; 6893.67; 2659.97; 1204; 102.951; 
NOT LS; nlkp_i_9; 6898.14; 2659.98; 1377; 116.849; 
NOT LS; nlkp_i_9; 6891.7; 2659.97; 1398; 118.376; 
NOT LS; nlkp_i_9; 6901.97; 2659.97; 1328; 112.359; 
NOT LS; nlkp_i_9; 6900.01; 2659.98; 1378; 116.201; 
NOT LS; nlkp_i_9; 6883.23; 2659.98; 1370; 115.887; 
Best; nlkp_i_9; 6901.97; 2659.97; 1328; 112.359; 

