LS; nlkp_i_14; 6823.68; 2804; 1340; 116.911; 
LS; nlkp_i_14; 6825.78; 2803.99; 1294; 112.811; 
LS; nlkp_i_14; 6823.42; 2803.98; 1308; 114.223; 
LS; nlkp_i_14; 6813.19; 2803.99; 1288; 111.19; 
LS; nlkp_i_14; 6824.11; 2804; 1304; 113.004; 
LS; nlkp_i_14; 6822.73; 2804; 1044; 90.334; 
LS; nlkp_i_14; 6824.23; 2803.98; 1001; 85.967; 
LS; nlkp_i_14; 6812.56; 2803.98; 1367; 118.372; 
LS; nlkp_i_14; 6823.02; 2804; 1059; 91.546; 
LS; nlkp_i_14; 6812.11; 2803.99; 945; 81.708; 
Best; nlkp_i_14; 6825.78; 2803.99; 1294; 112.811; 

