LS; nlkp_i_17; 7069.66; 2855; 1208; 103.465; 
LS; nlkp_i_17; 7071.6; 2854.99; 1036; 89.705; 
LS; nlkp_i_17; 7067.63; 2855; 1316; 114.353; 
LS; nlkp_i_17; 7073.09; 2855; 666; 57.652; 
LS; nlkp_i_17; 7064.09; 2854.95; 1339; 116.536; 
LS; nlkp_i_17; 7068.9; 2855; 1156; 99.955; 
LS; nlkp_i_17; 7063.78; 2854.98; 1305; 112.86; 
LS; nlkp_i_17; 7064.15; 2855; 838; 72.37; 
LS; nlkp_i_17; 7071.41; 2854.98; 1318; 114.023; 
LS; nlkp_i_17; 7061.62; 2854.96; 1035; 89.673; 
Best; nlkp_i_17; 7073.09; 2855; 666; 57.652; 

