NOT LS; nlkp_i_0; 79095.1; 34700.3; 155; 120.079; 
NOT LS; nlkp_i_0; 79222.1; 34709.6; 154; 119.221; 
NOT LS; nlkp_i_0; 79079.6; 34711.9; 154; 120.107; 
NOT LS; nlkp_i_0; 78940.8; 34715.5; 155; 120.633; 
NOT LS; nlkp_i_0; 78768.9; 34708.7; 155; 120.277; 
NOT LS; nlkp_i_0; 79258.1; 34708.2; 154; 119.345; 
NOT LS; nlkp_i_0; 78690; 34706.5; 155; 120.057; 
NOT LS; nlkp_i_0; 78901.9; 34702.7; 156; 120.524; 
NOT LS; nlkp_i_0; 78567.5; 34704.9; 155; 120.314; 
NOT LS; nlkp_i_0; 79188.1; 34715.2; 156; 120.71; 
Best; nlkp_i_0; 79258.1; 34708.2; 154; 119.345; 

