NOT LS; nlkp_i_18; 78608.7; 34539; 158; 120.469; 
NOT LS; nlkp_i_18; 78798.7; 34540.5; 158; 120.368; 
NOT LS; nlkp_i_18; 78815.7; 34542.8; 158; 120.552; 
NOT LS; nlkp_i_18; 78954.7; 34545.3; 161; 120.456; 
NOT LS; nlkp_i_18; 78473.8; 34541.8; 168; 120.465; 
NOT LS; nlkp_i_18; 78698.5; 34547.4; 168; 120.659; 
NOT LS; nlkp_i_18; 78995.6; 34548.3; 168; 120.547; 
NOT LS; nlkp_i_18; 78944.2; 34545.9; 167; 120.075; 
NOT LS; nlkp_i_18; 78691.4; 34520.6; 167; 120.234; 
NOT LS; nlkp_i_18; 78904.2; 34548.6; 168; 120.622; 
Best; nlkp_i_18; 78995.6; 34548.3; 168; 120.547; 

