LS; nlkp_i_3; 3825.35; 224149; 8460; 107.079; 
LS; nlkp_i_3; 3827.15; 224149; 9008; 113.169; 
LS; nlkp_i_3; 3823.14; 224146; 9575; 119.861; 
LS; nlkp_i_3; 3825.73; 224148; 9608; 119.567; 
LS; nlkp_i_3; 3826.93; 224143; 8182; 102.011; 
LS; nlkp_i_3; 3825.15; 224149; 8900; 108.481; 
LS; nlkp_i_3; 3826.14; 224150; 9740; 118.665; 
LS; nlkp_i_3; 3826.67; 224149; 8635; 105.849; 
LS; nlkp_i_3; 3827.26; 224146; 8929; 108.426; 
LS; nlkp_i_3; 3827.5; 224150; 9745; 117.852; 
Best; nlkp_i_3; 3827.5; 224150; 9745; 117.852; 

