LS; nlkp_i_18; 2740.45; 245850; 8975; 106.851; 
LS; nlkp_i_18; 2736.1; 245837; 9145; 108.555; 
LS; nlkp_i_18; 2736.17; 245836; 9359; 112.524; 
LS; nlkp_i_18; 2740.34; 245850; 8807; 105.625; 
LS; nlkp_i_18; 2740.8; 245847; 9867; 118.389; 
LS; nlkp_i_18; 2740.59; 245848; 7555; 90.958; 
LS; nlkp_i_18; 2740.84; 245850; 9186; 109.745; 
LS; nlkp_i_18; 2736.29; 245824; 8941; 106.731; 
LS; nlkp_i_18; 2740.74; 245849; 9857; 118.065; 
LS; nlkp_i_18; 2740.48; 245829; 1635; 19.726; 
Best; nlkp_i_18; 2740.84; 245850; 9186; 109.745; 

