LS; nlkp_i_9; 17329.1; 6917.99; 676; 118.886; 
LS; nlkp_i_9; 17323.1; 6918; 607; 105.605; 
LS; nlkp_i_9; 17329.7; 6917.99; 643; 112.225; 
LS; nlkp_i_9; 17339.1; 6917.96; 697; 118.946; 
LS; nlkp_i_9; 17321.1; 6918; 699; 119.506; 
LS; nlkp_i_9; 17334.6; 6918; 655; 111.761; 
LS; nlkp_i_9; 17349.9; 6917.96; 611; 104.407; 
LS; nlkp_i_9; 17321.6; 6918; 575; 97.844; 
LS; nlkp_i_9; 17347; 6917.99; 701; 120.062; 
LS; nlkp_i_9; 17326.7; 6917.98; 395; 68.081; 
Best; nlkp_i_9; 17349.9; 6917.96; 611; 104.407; 

