LS; nlkp_i_18; 81839.5; 6.32964e+06; 345; 118.395; 
LS; nlkp_i_18; 82148.9; 6.32965e+06; 349; 119.456; 
LS; nlkp_i_18; 82513.4; 6.32965e+06; 333; 114.443; 
LS; nlkp_i_18; 81864.6; 6.32965e+06; 338; 115.847; 
LS; nlkp_i_18; 81903.6; 6.32965e+06; 340; 116.87; 
LS; nlkp_i_18; 82262.9; 6.32965e+06; 351; 120.088; 
LS; nlkp_i_18; 82063.7; 6.32965e+06; 350; 120.017; 
LS; nlkp_i_18; 81796.7; 6.32965e+06; 332; 114.378; 
LS; nlkp_i_18; 81908.8; 6.32965e+06; 340; 116.481; 
LS; nlkp_i_18; 81922; 6.32965e+06; 332; 113.922; 
Best; nlkp_i_18; 82513.4; 6.32965e+06; 333; 114.443; 

