LS; nlkp_i_17; 83977.6; 6.25425e+06; 343; 118.281; 
LS; nlkp_i_17; 84050.7; 6.25425e+06; 343; 118.514; 
LS; nlkp_i_17; 84644; 6.25425e+06; 341; 117.723; 
LS; nlkp_i_17; 83727.1; 6.25408e+06; 350; 120.254; 
LS; nlkp_i_17; 84041.7; 6.25425e+06; 346; 119.384; 
LS; nlkp_i_17; 83927.4; 6.25425e+06; 336; 115.868; 
LS; nlkp_i_17; 84002.8; 6.25424e+06; 349; 120.262; 
LS; nlkp_i_17; 83916.1; 6.25425e+06; 346; 119.574; 
LS; nlkp_i_17; 83728.3; 6.25425e+06; 339; 117.051; 
LS; nlkp_i_17; 84119.7; 6.25425e+06; 346; 119.376; 
Best; nlkp_i_17; 84644; 6.25425e+06; 341; 117.723; 

